Horizon name             Index       Red     Green      Blue   Segment         X         Y         Z        Vp   Vp grad        Vs   density         q
Fault2                      16      1.00      0.00      0.00         1  10057.19      0.00   1811.76   2541.35     0.625   1089.84      2.24  62000.00
Fault2                      16      1.00      0.00      0.00         1  10085.27      0.00   1830.24   2482.90     0.625   1044.83      2.23  62000.00
Fault2                      16      1.00      0.00      0.00         1  10089.45      0.00   1833.00   2484.63     0.625   1046.16      2.23  62000.00
Fault2                      16      1.00      0.00      0.00         1  10098.31      0.00   1838.88   2488.30     0.625   1048.99      2.23  62000.00
Fault2                      16      1.00      0.00      0.00         1  10132.03      0.00   1861.36   2572.35     0.625   1113.71      2.25  62000.00
Fault2                      16      1.00      0.00      0.00         1  10144.74      0.00   1869.84   2577.65     0.625   1117.79      2.25  62000.00
Fault2                      16      1.00      0.00      0.00         1  10147.00      0.00   1871.35   2578.59     0.625   1118.52      2.25  62000.00
Fault2                      16      1.00      0.00      0.00         1  10172.95      0.00   1888.65   2789.41     0.625   1280.84      2.30  62000.00
Fault2                      16      1.00      0.00      0.00         1  10197.46      0.00   1904.89   2874.00     0.000   1604.00      2.14  62000.00
Fault2                      16      1.00      0.00      0.00         1  10211.63      0.00   1914.21   2874.00     0.000   1604.00      2.14  62000.00
Fault2                      16      1.00      0.00      0.00         1  10231.29      0.00   1927.04   2874.00     0.000   1604.00      2.14  62000.00
Fault2                      16      1.00      0.00      0.00         1  10244.98      0.00   1935.87   2818.92     0.625   1303.57      2.30  62000.00
Fault2                      16      1.00      0.00      0.00         1  10256.69      0.00   1943.35   2823.59     0.625   1307.17      2.30  62000.00
Fault2                      16      1.00      0.00      0.00         1  10266.61      0.00   1949.63   2827.52     0.625   1310.19      2.31  62000.00
Fault2                      16      1.00      0.00      0.00         1  10285.75      0.00   1961.62   2835.01     0.625   1315.96      2.31  62000.00
Fault2                      16      1.00      0.00      0.00         1  10309.31      0.00   1976.14   2844.09     0.625   1322.95      2.31  62000.00
Fault2                      16      1.00      0.00      0.00         1  10341.47      0.00   1995.62   2856.26     0.625   1332.32      2.31  62000.00
Fault2                      16      1.00      0.00      0.00         1  10362.06      0.00   2007.91   2863.94     0.625   1338.23      2.31  62000.00
Fault2                      16      1.00      0.00      0.00         1  10401.32      0.00   2031.04   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10425.81      0.00   2045.29   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10450.14      0.00   2059.35   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10486.13      0.00   2079.95   4450.00     0.000   2560.00      2.59  62000.00
Fault2                      16      1.00      0.00      0.00         1  10489.35      0.00   2081.79   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10526.40      0.00   2102.77   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10568.77      0.00   2126.52   3770.00     0.000   2036.00      2.48  62000.00
Fault2                      16      1.00      0.00      0.00         1  10581.67      0.00   2133.70   3770.00     0.000   2036.00      2.48  62000.00
Fault2                      16      1.00      0.00      0.00         1  10591.87      0.00   2139.37   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10633.71      0.00   2162.49   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10708.89      0.00   2203.57   4000.00     0.000   2213.00      2.52  62000.00
Fault2                      16      1.00      0.00      0.00         1  10711.13      0.00   2204.80   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  10754.80      0.00   2228.43   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  10788.04      0.00   2246.33   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  10842.04      0.00   2275.28   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  10892.74      0.00   2302.35   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  10936.67      0.00   2325.74   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  10974.99      0.00   2346.02   2500.00     0.000   1058.00      2.22  62000.00
Fault2                      16      1.00      0.00      0.00         1  11025.53      0.00   2372.47   2650.00     0.000   1174.00      2.26  62000.00
Fault2                      16      1.00      0.00      0.00         1  11204.30      0.00   2461.74   2650.00     0.000   1174.00      2.26  62000.00
Fault2                      16      1.00      0.00      0.00         1  11618.20      0.00   2623.81   2650.00     0.000   1174.00      2.26  62000.00
Fault3                     157      1.00      0.00      0.00         1  10326.37      0.00    505.49   2015.56     0.375    684.98      2.11  62000.00
Fault3                     157      1.00      0.00      0.00         1  10329.34      0.00    515.75   1979.41     0.375    657.14      2.10  62000.00
Fault3                     157      1.00      0.00      0.00         1  10338.28      0.00    546.78   2111.04     0.375    758.50      2.13  62000.00
Fault3                     157      1.00      0.00      0.00         1  10341.04      0.00    556.48   2114.68     0.375    761.30      2.13  62000.00
Fault3                     157      1.00      0.00      0.00         1  10346.42      0.00    575.43   2121.79     0.375    766.77      2.14  62000.00
Fault3                     157      1.00      0.00      0.00         1  10350.06      0.00    588.39   2126.65     0.375    770.52      2.14  62000.00
Fault3                     157      1.00      0.00      0.00         1  10354.97      0.00    606.13   2133.30     0.375    775.64      2.14  62000.00
Fault3                     157      1.00      0.00      0.00         1  10358.16      0.00    619.40   2078.28     0.375    733.27      2.12  62000.00
Fault3                     157      1.00      0.00      0.00         1  10363.32      0.00    637.77   2085.16     0.375    738.58      2.13  62000.00
Fault3                     157      1.00      0.00      0.00         1  10373.19      0.00    677.40   2100.03     0.375    750.02      2.13  62000.00
Fault3                     157      1.00      0.00      0.00         1  10381.18      0.00    707.88   2111.45     0.375    758.82      2.13  62000.00
Fault3                     157      1.00      0.00      0.00         1  10382.67      0.00    713.16   2113.43     0.375    760.35      2.13  62000.00
Fault3                     157      1.00      0.00      0.00         1  10398.89      0.00    764.73   2132.78     0.375    775.24      2.14  62000.00
Fault3                     157      1.00      0.00      0.00         1  10398.94      0.00    764.88   1830.76     1.630    542.69      2.05  62000.00
Fault3                     157      1.00      0.00      0.00         1  10413.41      0.00    805.03   1896.20     1.630    593.07      2.07  62000.00
Fault3                     157      1.00      0.00      0.00         1  10415.27      0.00    809.89   1904.13     1.630    599.18      2.08  62000.00
Fault3                     157      1.00      0.00      0.00         1  10419.34      0.00    820.39   2061.23     1.630    720.15      2.12  62000.00
Fault3                     157      1.00      0.00      0.00         1  10422.98      0.00    829.56   2076.18     1.630    731.66      2.12  62000.00
Fault3                     157      1.00      0.00      0.00         1  10428.86      0.00    844.04   1919.79     1.630    611.24      2.08  62000.00
Fault3                     157      1.00      0.00      0.00         1  10434.67      0.00    858.06   2042.63     1.630    705.83      2.12  62000.00
