Horizon name           Segment       CDP         X         Y         Z
H006                         1    808.68   5048.00      0.00    672.23
H006                         1    824.04   5144.00      0.00    667.26
H006                         1    847.08   5288.00      0.00    667.22
H006                         1    870.12   5432.00      0.00    655.99
H006                         1    889.32   5552.00      0.00    646.15
H006                         1    908.52   5672.00      0.00    629.86
H006                         1    916.20   5720.00      0.00    625.60
H006                         1    921.65   5754.09      0.00    622.87
H006                         2    954.79   5961.19      0.00    582.60
H006                         2    972.50   6071.88      0.00    547.49
H006                         3    972.50   6071.88      0.00    547.49
H006                         3    976.71   6098.17      0.00    539.51
H006                         3    991.56   6190.97      0.00    505.49
H006                         4    197.02   1225.12      0.00    722.76
H006                         4    218.73   1360.82      0.00    720.48
H006                         4    264.79   1648.70      0.00    714.17
H006                         4    295.50   1840.61      0.00    710.56
H006                         4    350.63   2185.19      0.00    706.96
H006                         4    391.11   2438.17      0.00    699.75
H006                         4    429.49   2678.06      0.00    687.12
H006                         4    463.17   2888.56      0.00    678.92
H007                         1      1.00      0.00      0.00    700.95
H007                         1     55.69    341.83      0.00    704.97
H007                         1    124.83    773.95      0.00    721.03
H007                         1    189.56   1178.49      0.00    721.03
H007                         1    197.02   1225.12      0.00    722.76
H007                         1    239.57   1491.09      0.00    741.11
H007                         1    285.18   1776.10      0.00    765.20
H007                         1    320.48   1996.76      0.00    777.25
H007                         1    363.14   2263.39      0.00    753.15
H007                         1    416.10   2594.37      0.00    725.04
H007                         1    449.93   2805.84      0.00    688.90
H007                         1    463.17   2888.56      0.00    678.92
H007                         1    480.83   2998.91      0.00    672.84
H007                         1    513.19   3201.18      0.00    676.86
H007                         1    549.96   3431.03      0.00    676.86
H007                         1    595.57   3716.05      0.00    676.86
H007                         1    657.00   4100.00      0.00    683.42
H007                         1    673.00   4200.00      0.00    683.42
H007                         1    689.00   4300.00      0.00    683.42
H007                         1    705.00   4400.00      0.00    683.41
H007                         1    720.99   4499.91      0.00    686.18
H007                         1    736.95   4599.71      0.00    691.49
H007                         1    752.95   4699.71      0.00    691.51
H007                         1    768.95   4799.71      0.00    691.51
H007                         1    784.95   4899.71      0.00    691.50
H007                         1    800.94   4999.63      0.00    693.95
H007                         1    816.85   5099.08      0.00    704.09
H007                         1    832.76   5198.51      0.00    714.53
H007                         1    848.76   5298.48      0.00    715.77
H007                         1    864.75   5398.44      0.00    714.18
H007                         1    880.58   5497.39      0.00    699.96
H007                         1    896.22   5595.14      0.00    679.09
H007                         1    911.03   5687.67      0.00    640.89
H007                         1    921.65   5754.09      0.00    622.87
H007                         1    926.56   5784.76      0.00    616.92
H007                         1    942.30   5883.12      0.00    598.79
H007                         1    954.79   5961.19      0.00    582.60
H007                         1    957.96   5981.00      0.00    578.19
H007                         1    973.48   6078.01      0.00    553.61
H007                         1    997.91   6230.70      0.00    505.49
H008                         1      1.00      0.00      0.00    795.98
H008                         1     33.76    204.75      0.00    799.25
H008                         1     89.71    554.41      0.00    802.51
H008                         1    141.75    879.68      0.00    818.86
H008                         1    191.19   1188.68      0.00    822.13
H008                         1    249.74   1554.60      0.00    812.32
H008                         1    297.88   1855.47      0.00    809.05
H008                         1    366.83   2286.45      0.00    799.25
H008                         1    407.16   2538.53      0.00    792.71
H008                         1    460.51   2871.92      0.00    773.09
H008                         1    506.04   3156.53      0.00    766.55
H008                         1    551.58   3441.14      0.00    760.02
H008                         1    593.22   3701.35      0.00    753.48
H008                         1    656.97   4099.79      0.00    750.92
H008                         1    672.95   4199.69      0.00    748.11
H008                         1    688.95   4299.69      0.00    748.12
H008                         1    704.95   4399.68      0.00    747.55
H008                         1    720.90   4499.40      0.00    740.09
H008                         1    736.90   4599.40      0.00    740.03
H008                         1    752.90   4699.40      0.00    740.03
H008                         1    768.90   4799.40      0.00    740.03
H008                         1    784.90   4899.40      0.00    740.03
H008                         1    800.90   4999.40      0.00    740.03
H008                         1    816.90   5099.40      0.00    740.03
H008                         1    832.90   5199.37      0.00    741.13
H008                         1    848.86   5299.11      0.00    748.23
H008                         1    864.85   5399.07      0.00    746.48
H008                         1    880.72   5498.24      0.00    733.81
H008                         1    896.60   5597.53      0.00    722.02
H008                         1    912.46   5696.63      0.00    708.65
H008                         1    928.29   5795.58      0.00    694.19
H008                         1    944.14   5894.65      0.00    680.50
